,qid,docno,rank,score,id,text
1441,75_4,CAR_3ab18b74b36c3c6fa593965cde05471ea977953a,2,0.7229395508766174,CAR_3ab18b74b36c3c6fa593965cde05471ea977953a, The domesticated turkey Meleagris gallopavo is a large poultry bird one of the two species in the genus Meleagris and the same as the wild turkey Although turkey domestication was thought to have occurred in central Mesoamerica at least 2000 years ago recent research suggests a possible second domestication event in the Southwestern United States between 200 BC  AD 500 However all of the commercial domesticated turkey varieties today descend from the domesticated turkey raised in central Mexico that was subsequently imported into Europe by the Spanish in the 16th century
1442,75_4,MARCO_6181588,3,0.7076051235198975,MARCO_6181588,The domesticated turkey Meleagris gallopavo is a large poultry bird one of the two species in the genus Meleagris and the same as the wild turkeyIt was domesticated by the indigenous peoples of Mesoamerica at least 2000 years ago with the evidence pointing to what are today the central regions of Mexicoemale domesticated turkeys are referred to as hens and the chicks may be called poults or turkeylings In the United States the males are referred to as toms while in Europe males are stags The average lifespan for a domesticated turkey is ten years
1443,75_4,MARCO_486300,4,0.6965780854225159,MARCO_486300,The domesticated turkey Meleagris gallopavo is a large poultry bird one of the two species in the genus Meleagris and the same as the wild turkeyIt was domesticated by the indigenous peoples of Mesoamerica at least 2000 years ago with the evidence pointing to what are today the central regions of Mexicourkey meat is a popular form of poultry and turkeys are raised throughout temperate parts of the world partially because industrialized farming has made it very cheap for the amount of meat it produces Female domesticated turkeys are referred to as hens and the chicks may be called poults or turkeylings
1444,75_4,CAR_eb42b292791305fe3c60306061953aa5dab62a71,5,0.6931251883506775,CAR_eb42b292791305fe3c60306061953aa5dab62a71, The modern domesticated turkey is descended from one of six subspecies of wild turkey Meleagris gallopavo found in the present Mexican states of Jalisco Guerrero and Veracruz PreAztec tribes in southcentral Mexico first domesticated the bird around 800 BC and Pueblo Indians inhabiting the Colorado Plateau in the United States did likewise around 200 BC They used the feathers for robes blankets and ceremonial purposes More than 1000 years later they became an important food source The first Europeans to encounter the bird misidentified it as a guineafowl a bird known as a turkey fowl at that time because it had been introduced into Europe via Turkey
1445,75_4,MARCO_4997780,6,0.6892226338386536,MARCO_4997780,Turkeys are raised extensively because of the excellent quality of their meat and eggs Turkeys were first domesticated by the Aztecs in Mexico Fossils show turkeys roamed Texas 25 million years ago Early European explorers took turkeys from the New World to Europe in the 16th Century
1446,75_4,MARCO_4826406,7,0.6836795806884766,MARCO_4826406,The domesticated turkey Meleagris gallopavo is a large poultry bird one of the two species in the genus Meleagris and the same as the wild turkey It was domesticated by the indigenous peoples of Mesoamerica at least 2000 years ago with the evidence pointing to what are today the central regions of Mexicohe average lifespan for a domesticated turkey is ten years The great majority of domesticated turkeys are bred to have white feathers because their pin feathers are less visible when the carcass is dressed although brown or bronzefeathered varieties are also raised
1447,75_4,CAR_decac487c810303730195f19ff73cf5bd98b91ed,8,0.6610946655273438,CAR_decac487c810303730195f19ff73cf5bd98b91ed, The species Meleagris gallopavo is used by humans for their meat However they were first domesticated by the indigenous people of Mexico from at least 800 BC onwards These domesticates were then either introduced into what is now the Southwest US or independently domesticated a second time by the indigenous people of that region by 200 BC at first for their feathers which were used in ceremonies and to make robes and blankets Turkeys were first used for meat by Native Americans by about AD 1100 Compared to wild turkeys domestic turkeys are selectively bred to grow larger in size for their meat Humans normally eat turkeys on special occasions such as at Thanksgiving or Christmas
1448,75_4,MARCO_8344803,9,0.6499567627906799,MARCO_8344803,All domesticated turkeys descend from wild turkeys indigenous to North and South America They are the quintessential American poultry For centuries people have raised turkeys for food and for the joy of having them Many different varieties have been developed to fit different purposes
1449,75_4,MARCO_3508113,10,0.6461142301559448,MARCO_3508113,The domesticated turkey Meleagris gallopavo is a large poultry bird one of the two species in the genus Meleagris and the same as the wild turkey It was domesticated by the indigenous peoples of Mesoamerica at least 2000 years ago with the evidence pointing to what are today the central regions of Mexico
1450,75_5,MARCO_1478539,1,0.7053979635238647,MARCO_1478539,Turkeys dont fly a lot They can fly short distances and they fly down and up from their roosting trees but they do fly 1 person found this useful
1451,75_5,MARCO_1628228,2,0.6401734948158264,MARCO_1628228,A Wild turkeys can fly at speeds of 55 miles per hour Though the birds are very fast in the air they can only fly at these speeds for a very short amount o Full Answer  Filed Under Birds
1452,75_5,MARCO_5866680,3,0.6353244185447693,MARCO_5866680,The domestic turkeys that cannot fly can be kept inside a fencedin yard much like a fence that would keep in a dog or a goat The domestic turkeys that can fly should have some type of net to keep them in Wild turkeys on the other hand can fly very well
1453,75_5,MARCO_802770,4,0.6168140172958374,MARCO_802770,Wild turkeys on the other hand can fly very well Unless you keep their wings clipped you need a totally enclosed cage Two turkeys can be kept in a 90 square foot area that is at least 6 feet high However the more room you can give your turkey the better
1454,75_5,MARCO_762264,5,0.616226315498352,MARCO_762264,In a turkey the active muscles such as the legs store a lot of oxygen and become dark while less active muscles like the breast remain white Turkeys can fly short distances  typically from ground to perch  but they are not known for their sustained flighing abilities They rely on their legs to get them around
1455,75_5,CAR_3ba52b0d8bb51efc5c12ef3a85e4e4467d69c3f7,6,0.6099447011947632,CAR_3ba52b0d8bb51efc5c12ef3a85e4e4467d69c3f7, Despite their weight wild turkeys unlike their domesticated counterparts are agile fliers In ideal habitat of open woodland or wooded grasslands they may fly beneath the canopy top and find perches They usually fly close to the ground for no more than 400 m a quarter mile
1456,75_5,CAR_ecd42763f72dd549863e44d4d435c9c7601ff8aa,7,0.6010645627975464,CAR_ecd42763f72dd549863e44d4d435c9c7601ff8aa, Turkeys are large birds their nearest relatives being the pheasant and the guineafowl Males are larger than females and have spreading fanshaped tails and distinctive fleshy wattles called a snood that hang from the top of the beak and are used in courtship display Wild turkeys can fly but seldom do so preferring to run with a long stratling gait They roost in trees and forage on the ground feeding on seeds nuts berries grassfoliage invertebrates lizards and small snakes
